;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
2964;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;86;20;0;0;6;33;0;0;0;2;3;0;21;3;1;0,0;21;0;0;0;0;2,0;107,39;30;72;0;45;15;45;12;0;0;3;0;5,4;0,0;5,4;5,5;0,0;5,5;3,0;4;0;4;5;0,65;0;3;0,375;4,02;0;5,45;3,25;181 days 23:59:59.000000000
2930;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;150;6;0;0;1;29;0;0;0;2;0;0;19;3;2;0,0;7;0;0;0;0;2,0;92,73;36;67;0;36;24;21;22;0;0;3;0;3,85;0,0;3,85;4,25;0,0;4,25;2,23;4;4;0;5;0,65;5;4;1,125;4,0;1;4,05;3,25;181 days 23:59:59.000000000
2920;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;156;7;0;0;0;24;0;0;0;3;0;0;11;1;1;0,0;13;0;0;0;0;2,0;111,93;22;61;0;37;20;15;23;3;0;3;0;3,85;0,0;3,85;5,5;0,0;5,5;2,57;0;5;5;5;0,75;5;0;0,625;3,95;1;4,675;3,75;181 days 23:59:59.000000000
7318;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;21;16;0;0;0;0;0;0;0;0;0;0;0;4;0;10,0;2;0;1;0;1;1,0;91,21;14;34;3;12;8;7;14;5;1;1;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;0;5;0;0;0,5;5;0;1,25;3,95;1;2,2;1,25;180 days 23:59:59.000000000
7274;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;284;4;0;0;0;6;0;0;4;0;0;0;21;3;0;4,0;8;0;1;0;1;1,0;77,95;10;36;5;24;4;11;21;0;1;5;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;0;5;0;0;0,5;6;0;1,5;3,925;1;1,925;1,25;180 days 23:59:59.000000000
7074;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;175;13;0;0;10;15;0;0;0;0;0;0;21;3;0;0,0;9;0;1;0;1;2,0;92,96;50;59;5;48;6;20;30;3;1;1;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;0;5;0;0;0,5;6;0;1,5;3,925;1;1,925;1,25;180 days 23:59:59.000000000
7063;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;281;6;0;0;1;6;0;0;0;0;0;0;22;3;0;2,0;19;0;1;0;1;1,0;84,96;26;41;20;32;14;9;16;2;1;3;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;4;4;5;0;1,3;6;0;1,5;3,9;1;1,1;3,25;180 days 23:59:59.000000000
7182;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;404;2;0;0;1;15;0;0;0;0;0;0;20;3;0;1,0;8;0;1;0;1;3,0;79,43;-5;92;7;62;17;25;31;19;1;2;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;5;5;0;0;1,0;5;0;1,25;3,9;1;1,65;2,5;180 days 23:59:59.000000000
7189;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;306;25;0;0;0;6;0;0;0;0;0;0;21;3;0;10,0;4;0;1;0;1;1,0;94,17;1;39;5;27;11;11;16;1;1;1;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;0;4;0;0;0,4;5;0;1,25;3,85;1;2,2;1,0;180 days 23:59:59.000000000
7298;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;181;32;0;0;3;14;0;0;0;0;0;0;14;2;0;51,0;6;0;1;0;1;4,0;64,93;61;115;11;65;25;52;38;0;1;1;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;4;0;0;0;0,4;5;0;1,25;3,85;1;2,2;1,0;180 days 23:59:59.000000000
7240;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;385;7;0;0;0;1;0;0;0;0;0;0;21;3;0;0,0;7;0;1;0;1;1,0;63,15;7;38;10;23;3;14;20;1;1;1;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;4;0;0;0;0,4;5;0;1,25;3,85;1;2,2;1,0;180 days 23:59:59.000000000
7076;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;130;11;0;0;0;6;0;0;0;0;0;0;16;2;0;1,0;5;0;1;0;1;0,0;79,4;0;24;4;15;6;5;13;0;1;2;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;5;0;0;0,9;5;0;1,25;3,8;1;1,65;2,25;180 days 23:59:59.000000000
12659;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;1855;9;0;0;0;1;0;0;2;0;0;0;9;1;0;14,0;3;0;0;1;1;0,0;66,85;5;14;6;11;8;2;4;0;2;2;0;2,2;0,0;2,2;2,75;0,0;2,75;2,475;3;0;0;0;0,3;0;4;1,0;3,775;1;2,475;0,75;181 days 23:59:59.000000000
7099;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;377;11;0;0;5;11;0;0;0;0;1;0;15;2;0;2,0;8;0;1;0;1;0,0;79,59;8;20;5;11;3;7;10;0;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;5;0;0;0,9;6;0;1,5;3,775;1;1,375;2,25;180 days 23:59:59.000000000
7306;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;382;19;0;0;0;13;0;0;0;0;0;0;19;3;0;0,0;12;0;2;0;1;1,0;79,51;7;42;9;23;4;15;22;1;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;4;0;0;0,9;6;0;1,5;3,775;1;1,375;2,25;180 days 23:59:59.000000000
7264;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;127;16;0;0;0;7;0;0;3;0;0;0;22;3;0;0,0;9;0;2;0;1;1,0;91,77;7;32;6;19;2;6;20;4;1;3;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;4;4;0;0;0,8;3;0;0,75;3,75;1;2,2;2,0;180 days 23:59:59.000000000
7133;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;336;4;0;0;1;10;0;0;0;0;1;0;20;3;0;0,0;8;0;1;0;1;2,0;0,0;4;58;15;40;18;27;12;1;1;1;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;0;0;0;0;0,0;5;0;1,25;3,725;1;2,475;0,0;180 days 23:59:59.000000000
7122;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;497;2;0;0;0;6;0;0;0;0;0;0;12;2;0;0,0;1;0;1;0;1;0,0;0,0;1;10;3;5;2;3;5;0;1;0;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;0;0;0;0;0,0;6;0;1,5;3,7;1;2,2;0,0;180 days 23:59:59.000000000
12778;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;1754;18;0;0;6;14;0;0;0;0;1;0;9;1;0;13,5;8;0;0;0;3;2,0;55,27;38;55;11;26;24;18;13;0;2;2;0;0,0;4,95;0,0;3,3;0,0;3,3;1,65;2;3;0;0;0,5;0;6;1,5;3,65;1;1,65;1,25;181 days 23:59:59.000000000
7057;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;419;25;0;0;7;17;0;0;0;0;0;0;17;2;0;22,0;6;0;2;0;1;1,0;77,33;7;36;7;34;2;10;24;0;1;3;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;4;4;5;0;1,3;5;0;1,25;3,65;1;1,1;3,25;180 days 23:59:59.000000000
7172;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;300;12;0;0;1;5;0;0;0;0;0;0;22;3;0;0,0;5;0;1;0;0;0,0;71,32;2;13;5;8;3;4;6;0;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;0;0;0,9;0;0;0,0;3,65;1;2,75;2,25;180 days 23:59:59.000000000
2980;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;135;18;0;0;0;31;0;0;0;3;0;0;19;3;2;0,0;29;0;0;0;0;2,0;93,7;19;60;0;38;18;27;15;0;0;5;0;2,75;0,0;2,75;4,35;0,0;4,35;1,95;3;4;4;5;0,8;4;3;0,875;3,63;1;3,55;4,0;181 days 23:59:59.000000000
2856;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;68;10;0;0;17;52;0;0;1;3;3;0;17;2;2;0,0;21;0;0;0;0;2,0;91,55;28;60;0;36;14;16;24;6;0;5;0;3,3;0,0;3,3;2,7;0,0;2,7;1,65;4;3;5;5;0,85;6;3;1,125;3,63;1;3,0;4,25;181 days 23:59:59.000000000
2937;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;133;39;0;0;29;55;0;0;3;3;2;0;13;2;2;0,0;54;0;0;0;0;13,0;85,71;77;355;0;149;67;98;173;17;0;5;0;3,3;0,0;3,3;3,8;0,0;3,8;1,95;3;5;4;4;0,8;4;3;0,875;3,63;1;3,55;4,0;181 days 23:59:59.000000000
7228;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;311;34;0;0;1;4;0;0;0;0;0;0;15;2;0;2,0;14;0;1;0;1;1,0;69,64;17;49;13;37;38;11;0;0;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;5;0;0;1,0;5;0;1,25;3,625;1;1,375;2,5;180 days 23:59:59.000000000
7224;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;403;5;0;0;0;12;0;0;0;0;0;0;15;2;0;2,0;13;0;1;0;1;1,0;72,8;25;31;13;25;9;13;9;0;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;5;0;0;1,0;5;0;1,25;3,625;1;1,375;2,5;180 days 23:59:59.000000000
7105;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;242;34;0;0;0;3;0;0;0;0;0;0;13;2;0;1,0;8;0;1;0;1;1,0;79,2;4;35;6;31;4;24;7;0;1;3;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;5;5;5;0;1,5;5;0;1,25;3,575;1;0,825;3,75;180 days 23:59:59.000000000
2874;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;56;7;0;0;17;48;0;0;0;3;1;0;10;1;2;0,0;32;0;0;0;0;3,0;75,64;49;91;0;56;29;43;18;1;0;4;0;0,0;0,0;0,0;5,45;0,0;5,45;1,5;5;5;5;4;0,95;6;3;1,125;3,57;1;2,725;4,75;181 days 23:59:59.000000000
2884;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;196;14;0;0;2;23;0;0;0;3;0;0;10;1;2;0,0;13;0;0;0;0;0,0;96,06;8;24;0;17;10;6;8;0;0;4;0;0,0;0,0;0,0;5,45;0,0;5,45;1,5;3;4;4;5;0,8;6;4;1,25;3,55;1;2,725;4,0;181 days 23:59:59.000000000
12479;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;824;8;0;0;0;3;0;0;2;0;0;0;0;0;0;0,0;7;0;0;0;0;1,0;66,84;3;28;7;17;10;14;4;0;0;3;0;4,95;0,0;4,95;0,0;0,55;0,55;2,75;2;2;4;0;0,8;0;0;0,0;3,55;1;2,75;2,0;181 days 23:59:59.000000000
2855;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;205;8;0;0;0;16;0;0;0;2;0;0;17;2;2;0,0;13;0;0;0;0;1,0;94,2;13;37;0;15;5;25;7;0;0;3;0;1,65;0,0;1,65;4,9;0,0;4,9;1,8;0;4;4;4;0,6;5;4;1,125;3,53;1;3,2750000000000004;3,0;181 days 23:59:59.000000000
7342;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;56;39;0;0;7;15;0;0;0;0;0;0;19;3;0;1,0;5;0;1;0;1;2,0;77,22;4;54;6;43;13;26;14;1;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;5;0;0;0,9;5;0;1,25;3,525;1;1,375;2,25;180 days 23:59:59.000000000
7217;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;416;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0,0;25;0;0;0;0;2,0;78,36;13;52;9;41;7;29;16;0;0;3;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;5;5;0;0;1,0;0;0;0,0;3,475;1;2,475;2,5;180 days 23:59:59.000000000
7247;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;305;8;0;0;0;4;0;0;0;0;0;0;18;3;0;0,0;4;0;1;0;1;1,0;0,0;3;27;7;19;6;4;9;8;1;0;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;0;0;0;0;0,0;6;0;1,5;3,425;1;1,925;0,0;180 days 23:59:59.000000000
7257;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;576;3;0;0;3;18;0;0;0;0;0;0;6;1;0;0,0;9;0;3;0;1;2,0;87,79;52;64;9;48;39;13;11;1;1;3;0;0,55;0,0;0,55;0,0;0,0;0,0;0,275;5;5;5;0;1,5;6;0;1,5;3,275;1;0,275;3,75;180 days 23:59:59.000000000
7310;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;303;19;0;0;0;5;0;0;0;0;0;0;19;3;0;0,0;24;0;1;0;1;2,0;84,03;18;67;19;39;9;25;33;0;1;3;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;4;5;5;0;1,4;4;0;1,0;3,225;1;0,825;3,5;180 days 23:59:59.000000000
7258;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;258;6;0;0;2;6;0;0;0;0;1;0;16;2;0;20,0;8;0;1;0;1;1,0;91,2;39;41;7;35;9;24;8;0;1;3;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;4;0;5;0;0,9;6;0;1,5;3,225;1;0,825;2,25;180 days 23:59:59.000000000
7282;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;410;5;0;0;1;1;0;0;0;0;0;0;22;3;0;0,0;6;0;2;0;0;0,0;64,84;8;13;3;5;4;1;8;0;1;1;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;0;0;0;0,4;0;0;0,0;3,15;1;2,75;1,0;180 days 23:59:59.000000000
7328;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;259;6;0;0;0;0;0;0;0;0;0;0;19;3;0;0,0;0;0;2;0;1;0,0;0,0;4;9;3;5;1;1;7;0;1;0;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;0;0;0;0;0,0;6;0;1,5;3,15;1;1,65;0,0;180 days 23:59:59.000000000
7319;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;523;14;0;0;0;3;0;0;0;0;0;0;1;4;0;10,0;2;0;1;0;1;1,0;82,04;5;26;7;16;2;6;16;2;1;1;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;0;4;0;0;0,4;5;0;1,25;3,025;1;1,375;1,0;180 days 23:59:59.000000000
7196;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;374;15;0;0;5;14;0;0;0;0;0;0;15;2;0;58,0;9;0;1;0;1;2,0;72,19;9;57;8;47;24;31;2;0;1;3;0;1,1;0,0;1,1;0,0;0,0;0,0;0,55;4;3;5;0;1,2;5;0;1,25;3,0;1;0,55;3,0;180 days 23:59:59.000000000
7337;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;429;16;0;0;0;10;0;0;0;0;0;0;19;3;0;0,0;8;0;1;0;1;0,0;88,79;6;23;8;17;3;12;8;0;1;1;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;0;4;0;0;0,4;6;0;1,5;3,0;1;1,1;1,0;180 days 23:59:59.000000000
7296;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;139;3;0;0;1;8;0;0;1;0;0;0;15;2;0;1,0;15;0;1;0;1;0,0;80,98;17;21;6;15;4;3;13;1;1;2;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;0;0;0;0;0,0;5;0;1,25;2,9;1;1,65;0,0;180 days 23:59:59.000000000
2992;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;53;12;0;0;0;0;0;0;0;0;0;0;20;3;2;0,0;2;0;0;0;0;1,0;0,0;20;27;0;12;3;3;21;0;0;0;0;0,0;0,0;0,0;4,9;0,0;4,9;1,35;0;0;0;0;0,0;6;6;1,5;2,85;1;2,45;0,0;181 days 23:59:59.000000000
7218;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;116;29;0;0;0;3;0;0;0;0;0;0;19;3;0;0,0;9;0;1;0;1;1,0;77,56;22;42;7;30;8;17;17;0;1;2;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;4;5;0;0;0,9;3;0;0,75;2,75;1;1,1;2,25;180 days 23:59:59.000000000
7263;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;350;28;0;0;0;5;0;0;0;0;0;0;20;3;0;0,0;21;0;1;0;1;2,0;74,27;20;69;10;46;39;14;16;0;1;4;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;4;4;3;0;1,1;3;0;0,75;2,675;1;0,825;2,75;180 days 23:59:59.000000000
12715;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;960;14;0;0;11;16;0;0;0;0;3;0;0;0;0;0,0;7;0;0;0;0;2,0;96,57;26;65;7;40;13;19;30;3;0;1;0;0,0;1,65;0,0;4,4;0,0;4,4;2,2;0;0;3;0;0,3;0;0;0,0;2,5;1;2,2;0,75;181 days 23:59:59.000000000
7050;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;285;6;0;0;2;6;0;0;0;0;0;0;0;0;0;0,0;5;0;0;0;0;1,0;79,44;37;45;7;36;18;17;10;0;0;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;3;4;0;0;0,7;0;0;0,0;2,075;1;1,375;1,75;180 days 23:59:59.000000000
7140;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;42;28;0;0;2;17;0;0;0;0;0;0;13;2;0;0,0;1;0;1;0;1;1,0;0,0;8;38;6;24;6;17;15;0;1;0;0;1,1;0,0;1,1;0,0;0,0;0,0;0,55;0;0;0;0;0,0;6;0;1,5;2,05;1;0,55;0,0;180 days 23:59:59.000000000
2898;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;169;16;0;0;29;44;0;0;0;3;0;0;18;3;2;0,0;20;0;0;0;0;1,0;97,35;12;39;0;26;7;13;19;0;0;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;4;4;3;0,75;5;4;1,125;1,88;1;0,0;3,75;181 days 23:59:59.000000000
2994;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;207;9;0;0;9;33;0;0;2;2;0;0;18;3;1;0,0;9;0;0;0;0;0,0;112,3;18;25;0;13;3;10;12;0;0;2;0;2,2;0,0;2,2;0,0;0,0;0,0;0,61;0;0;5;5;0,5;0;4;0,5;1,61;1;1,1;2,5;181 days 23:59:59.000000000
2998;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;211;10;0;0;0;16;0;0;0;2;0;0;17;2;1;0,0;9;0;0;0;0;0,0;134,52;5;16;0;10;6;5;5;0;0;2;0;0,55;0,55;0,55;1,6;0,0;1,6;0,59;0;0;5;5;0,5;0;4;0,5;1,59;1;1,0750000000000002;2,5;181 days 23:59:59.000000000
7148;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;490;13;0;0;1;10;0;0;0;0;0;0;0;0;0;0,0;5;0;0;0;0;1,0;65,21;13;28;4;22;4;5;19;0;0;1;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;0;0;0;0;0,0;0;0;0,0;1,375;1;1,375;0,0;180 days 23:59:59.000000000
7086;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;72;31;0;0;2;5;0;0;1;0;0;0;0;0;0;0,0;4;0;0;0;0;1,0;48,07;17;48;4;41;9;12;27;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;0;0;0;0,4;0;0;0,0;0,4;1;0,0;1,0;180 days 23:59:59.000000000
12616;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;1756;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0,0;45,26;2;4;1;3;0;3;1;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2;0;0;0;0,2;0;0;0,0;0,2;1;0,0;0,5;181 days 23:59:59.000000000
7245;Pedagogia;2014.1;4;Educação e Multiculturalismo;45;2013-12-31 21:00:00;2014-06-30 20:59:59;568;4;0;2;36;34;0;0;0;1;1;0;11;1;0;43,0;100;0;1;0;1;13,0;72,71;154;346;37;130;158;125;49;14;1;5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 23:59:59.000000000
12542;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;1654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
12646;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;1777;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;6;7;0;6;2;1;4;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
