;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
10298;Pedagogia;2014.2;1;Fundamentos Sociológicos da Educação ;109;2014-06-30 21:00:00;2014-12-31 20:59:59;1723;10;0;0;0;7;0;0;0;0;0;0;20;3;0;39,16;8;0;1;6;1;1,2308;67,18;16;32;6;17;4;3;24;1;1;2;0;1,1;0,0;1,1;2,2;2,2;2,2;1,65;4;4;4;4;1,6;5;0;1,25;4,5;0;1,65;4,0;183 days 23:59:59.000000000
1930;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;140;43;0;4;24;41;0;0;0;5;3;0;1;3;1;7,0;32;0;0;0;0;3,0;60,89;59;92;0;56;31;37;23;1;1;7;0;3,85;0,0;3,85;3,3;0,0;3,3;1,97;3;4;2;4;0,65;6;3;1,125;3,74;1;3,575;3,25;183 days 23:59:59.000000000
14132;Pedagogia;2016.1;8;Educação e Trabalho;65;2015-12-31 21:00:00;2016-06-30 20:59:59;843;14;0;2;6;7;0;0;0;1;0;0;10;1;0;23,5;19;0;0;0;2;2,0;81,48;27;71;25;40;22;32;17;0;2;5;0;4,95;0,0;4,95;5,5;0,0;5,5;5,225;5;3;4;4;1,6;4;3;1,75;8,575;0;5,225;4,0;181 days 23:59:59.000000000
13264;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;824;8;0;0;0;3;0;0;5;0;0;0;20;3;0;1,0;12;1;0;0;0;1,0;80,48;3;28;7;17;10;14;4;0;1;5;0;0,0;0,0;0,0;3,85;0,0;3,85;1,925;4;5;5;5;1,9;0;0;0,0;3,825;1;1,925;4,75;181 days 23:59:59.000000000
5014;Pedagogia;2013.2;3;Organização da Educação Nacional;34;2013-06-30 21:00:00;2013-12-31 20:59:59;505;9;0;0;0;2;0;0;0;0;0;0;8;1;0;15,5;15;0;3;0;2;3,0;226,67;45;85;21;63;41;21;23;0;2;5;0;3,85;0,0;3,85;2,75;0,0;2,75;3,3;5;4;5;5;1,9;5;6;2,75;7,95;0;3,3;4,75;183 days 23:59:59.000000000
10652;Pedagogia;2014.2;1;Linguagem na Produção do Conhecimento ;110;2014-06-30 21:00:00;2014-12-31 20:59:59;1910;25;5;16;38;50;0;0;1;1;0;1;9;1;0;33,32;11;0;1;4;1;4,0769;67,0;72;106;13;46;32;28;41;5;2;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;5;5;5;2,0;5;6;2,75;4,75;0;0,0;5,0;183 days 23:59:59.000000000
11288;Pedagogia;2014.2;1;Psicologia do Desenvolvimento ;112;2014-06-30 21:00:00;2014-12-31 20:59:59;1940;7;0;16;23;30;0;0;0;2;1;0;8;1;0;34,94;12;0;5;1;1;2,7308;67,6;44;71;22;30;12;56;2;1;2;5;0;1,1;0,0;1,1;3,3;0,0;3,3;2,2;5;3;5;5;1,8;3;3;1,5;5,5;0;2,2;4,5;183 days 23:59:59.000000000
13139;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1840;64;1;12;20;9;0;0;0;0;0;0;8;1;0;23,5;15;0;0;0;2;5,0;102,38;115;146;17;68;47;28;70;1;2;2;0;3,3;0,0;3,3;0,0;4,95;4,95;4,125;0;5;0;4;0,9;4;5;2,25;7,275;0;4,125;2,25;181 days 23:59:59.000000000
12541;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;1686;44;0;2;3;4;0;0;0;0;0;0;20;3;0;41,0;19;0;0;1;4;5,0;81,79;10;146;35;63;36;36;67;7;2;3;0;0,0;4,95;0,0;4,95;0,0;4,95;2,475;4;3;3;0;1,0;5;5;2,5;5,975;0;2,475;2,5;181 days 23:59:59.000000000
4857;Pedagogia;2013.2;3;Movimentos Sociais;33;2013-06-30 21:00:00;2013-12-31 20:59:59;570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
2270;Pedagogia;2011.2;3;Movimentos Sociais;49;2011-06-30 21:00:00;2011-12-31 20:59:59;158;18;0;0;5;37;0;0;0;0;0;0;9;1;0;0,5;20;0;0;0;0;3,0;85,69;19;91;0;58;44;21;26;0;2;4;0;2,2;0,0;2,2;3,3;0,0;3,3;1,51;5;5;5;5;1,0;6;5;1,375;3,89;1;2,75;5,0;183 days 23:59:59.000000000
6891;Pedagogia;2014.1;4;Currículo e Contemporaneidade;44;2013-12-31 21:00:00;2014-06-30 20:59:59;426;18;0;0;8;16;0;0;0;0;0;0;13;2;0;2,0;17;0;2;0;1;3,0;61,94;19;81;18;44;33;34;14;0;1;2;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;5;4;0;0;0,9;0;0;0,0;2,0;1;1,1;2,25;180 days 23:59:59.000000000
7821;Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;2013-12-31 21:00:00;2014-06-30 20:59:59;274;70;0;0;1;5;0;0;1;3;1;0;14;2;0;1,0;36;0;1;0;1;3,0;0,0;3;90;2;64;3;27;60;0;1;5;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;5;5;5;0;1,5;6;0;1,5;5,2;0;2,2;3,75;180 days 23:59:59.000000000
2550;Pedagogia;2011.2;3;Prática Pedagogica III;51;2011-06-30 21:00:00;2011-12-31 20:59:59;83;154;0;17;33;47;0;0;3;0;2;0;11;1;0;4,0;32;0;0;0;0;8,0;69,19;83;227;0;117;46;85;80;16;2;3;0;4,95;0,0;4,95;3,85;0,0;3,85;2,42;5;4;4;0;0,65;6;6;1,5;4,57;0;4,4;3,25;183 days 23:59:59.000000000
4839;Pedagogia;2013.2;3;Movimentos Sociais;33;2013-06-30 21:00:00;2013-12-31 20:59:59;303;58;0;0;0;2;0;0;0;1;0;0;17;2;0;2,5;19;0;8;0;2;5,0;211,29;44;150;26;66;20;49;80;1;2;4;0;3,3;0,0;3,3;4,95;0,0;4,95;4,125;5;5;5;0;1,5;5;4;2,25;7,875;0;4,125;3,75;183 days 23:59:59.000000000
11444;Pedagogia;2014.2;1;Psicologia do Desenvolvimento ;112;2014-06-30 21:00:00;2014-12-31 20:59:59;1925;7;0;5;64;67;0;0;2;1;5;1;17;2;0;34,71;17;0;7;3;18;3,3846;67,67;44;88;16;50;20;16;51;1;2;8;0;1,1;0,0;1,1;4,95;0,0;4,95;3,025;5;5;5;4;1,9;3;3;1,5;6,425;0;3,0250000000000004;4,75;183 days 23:59:59.000000000
10348;Pedagogia;2014.2;1;Fundamentos Sociológicos da Educação ;109;2014-06-30 21:00:00;2014-12-31 20:59:59;1943;16;0;3;101;94;0;0;2;1;7;1;19;3;0;29,18;32;0;3;1;3;12,1154;68,52;277;315;62;77;89;100;125;1;2;5;0;3,3;3,3;3,3;4,4;0,0;4,4;3,85;4;4;3;3;1,4;6;5;2,75;8,0;0;3,85;3,5;183 days 23:59:59.000000000
7657;Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;2013-12-31 21:00:00;2014-06-30 20:59:59;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 23:59:59.000000000
1318;Pedagogia;2011.1;2;Informática na Educação;35;2010-12-31 21:00:00;2011-06-30 20:59:59;133;29;0;46;61;83;0;0;5;0;15;0;12;2;0;25,5;122;1;0;0;0;23,0;56,09;89;620;0;172;154;182;271;13;2;5;0;8,0;0,0;8,0;7,0;0,0;7,0;4,13;4;5;5;5;0,95;4;4;1,0;6,08;0;7,5;4,75;180 days 23:59:59.000000000
1971;Pedagogia;2011.2;3;História da Educação no Brasil;47;2011-06-30 21:00:00;2011-12-31 20:59:59;104;26;0;0;4;25;0;0;0;1;0;0;0;3;0;11,5;21;0;0;0;0;2,0;81,22;29;68;0;37;13;32;20;3;2;4;0;3,3;0,0;3,3;4,95;0,0;4,95;2,27;5;5;5;5;1,0;4;4;1,0;4,27;0;4,125;5,0;183 days 23:59:59.000000000
5737;Pedagogia;2013.2;7;Avaliação Educacional;36;2013-06-30 21:00:00;2013-12-31 20:59:59;316;56;0;0;0;17;0;0;0;4;0;0;9;1;0;9,0;24;0;2;0;2;9,0;233,88;59;235;23;104;61;102;72;0;2;4;0;4,95;0,0;4,95;3,3;0,0;3,3;4,125;3;5;5;5;1,8;6;4;2,5;8,425;0;4,125;4,5;183 days 23:59:59.000000000
4372;Pedagogia;2013.2;3;Metodologia Cientifica;31;2013-06-30 21:00:00;2013-12-31 20:59:59;296;133;0;0;2;6;0;0;0;1;0;0;8;1;0;1,5;18;0;2;0;2;7,0;229,08;125;197;21;96;71;51;75;0;2;4;0;3,3;3,3;3,3;0,0;0,0;0,0;1,65;2;4;5;5;1,6;3;6;2,25;5,5;0;1,65;4,0;183 days 23:59:59.000000000
324;Pedagogia;2010.2;1;Fundamentos Sociológicos da Educação;18;2010-06-30 21:00:00;2010-12-31 20:59:59;62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;1;0;1;0;1;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
13064;Pedagogia;2016.1;4;Pesquisa em Educação;60;2015-12-31 21:00:00;2016-06-30 20:59:59;1947;5;0;2;12;7;0;0;0;1;0;0;8;1;0;13,0;25;0;0;0;2;3,0;83,95;30;81;24;48;22;35;24;0;2;4;0;5,5;0,0;5,5;4,4;0,0;4,4;4,95;5;5;5;5;2,0;5;6;2,75;9,7;0;4,95;5,0;181 days 23:59:59.000000000
11355;Pedagogia;2014.2;1;Psicologia do Desenvolvimento ;112;2014-06-30 21:00:00;2014-12-31 20:59:59;1799;9;0;0;0;1;0;0;0;0;0;0;12;2;0;37,9;13;0;1;3;1;2,7692;78,32;32;72;14;33;29;18;25;0;2;4;0;1,1;3,85;1,1;3,85;3,85;3,85;2,475;3;5;3;4;1,5;6;6;3,0;6,975;0;2,475;3,75;183 days 23:59:59.000000000
3867;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
13993;Pedagogia;2016.1;8;Educação e Trabalho;65;2015-12-31 21:00:00;2016-06-30 20:59:59;1123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
2369;Pedagogia;2011.2;3;Movimentos Sociais;49;2011-06-30 21:00:00;2011-12-31 20:59:59;82;23;0;0;1;28;0;0;3;0;0;0;20;3;0;0,0;29;0;0;0;0;3,0;86,42;74;93;0;50;13;22;56;2;2;4;0;5,5;0,0;5,5;5,5;0,0;5,5;3,03;4;5;5;5;0,95;6;4;1,25;5,23;0;5,5;4,75;183 days 23:59:59.000000000
8304;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;51;55;0;0;8;12;0;0;0;1;0;0;23;3;0;0,0;10;0;2;0;1;3,0;79,57;71;100;4;71;27;44;25;4;1;3;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3;5;0;0;0,8;0;0;0,0;0,8;1;0,0;2,0;180 days 23:59:59.000000000
14173;Pedagogia;2016.1;8;Educação e Trabalho;65;2015-12-31 21:00:00;2016-06-30 20:59:59;918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
13855;Pedagogia;2016.1;8;Educação e Tecnologias;64;2015-12-31 21:00:00;2016-06-30 20:59:59;966;26;0;0;4;7;0;0;0;0;1;0;1;2;0;42,0;26;0;0;0;2;3,0;83,65;40;94;20;47;8;23;61;2;2;4;0;3,3;0,0;3,3;2,75;0,0;2,75;3,025;2;2;4;3;1,1;0;6;1,5;5,625;0;3,025;2,75;181 days 23:59:59.000000000
4022;Pedagogia;2013.2;3;História da Educação no Brasil;30;2013-06-30 21:00:00;2013-12-31 20:59:59;394;15;0;0;0;1;0;0;0;1;0;0;16;2;0;6,5;13;0;3;0;2;4,0;233,74;28;104;22;62;12;61;30;1;2;4;0;3,3;0,0;3,3;4,95;0,0;4,95;4,125;5;5;5;5;2,0;3;5;2,0;8,125;0;4,125;5,0;183 days 23:59:59.000000000
28;Pedagogia;2010.2;1;Antropologia;15;2010-06-30 21:00:00;2010-12-31 20:59:59;138;35;0;11;24;68;1;1;2;4;4;0;14;2;0;32,0;146;2;0;0;0;9,0;72,63;187;236;0;92;81;117;36;2;2;9;0;3,0;0,0;3,0;5,0;6,0;6,0;2,48;7;9;9;10;1,75;8;8;2,0;6,23;0;4,5;8,75;183 days 23:59:59.000000000
9298;Pedagogia;2014.1;8;Relações Interpessoais e Dinâmica de Grupo;54;2013-12-31 21:00:00;2014-06-30 20:59:59;263;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;2;0;1;0;2;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 23:59:59.000000000
0;Pedagogia;2010.2;1;Antropologia;15;2010-06-30 21:00:00;2010-12-31 20:59:59;174;6;0;2;24;66;0;0;0;0;6;0;8;1;0;30,0;47;0;0;0;0;8,0;93,15;182;209;0;87;69;80;60;0;2;3;0;7,0;0,0;7,0;6,0;0,0;6,0;3,58;10;9;0;10;1,45;10;10;2,5;7,53;0;6,5;7,25;183 days 23:59:59.000000000
3632;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;363;47;0;0;1;14;0;0;0;1;0;0;15;2;0;3,0;15;0;7;0;4;9,0;231,64;197;243;23;130;56;85;91;11;2;4;0;2,75;0,0;2,75;4,4;0,0;4,4;3,575;5;4;3;5;1,7;0;6;1,5;6,775;0;3,575;4,25;183 days 23:59:59.000000000
12402;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;835;14;0;0;1;5;0;0;0;0;1;0;12;2;0;1,5;16;0;0;0;2;3,0;97,1;56;100;13;44;25;53;22;0;2;3;0;1,65;0,0;1,65;3,85;0,0;3,85;2,75;0;4;5;4;1,3;3;3;1,5;5,55;0;2,75;3,25;181 days 23:59:59.000000000
2273;Pedagogia;2011.2;3;Movimentos Sociais;49;2011-06-30 21:00:00;2011-12-31 20:59:59;144;12;0;3;7;37;0;0;0;0;1;0;18;3;0;1,5;33;0;0;0;0;5,0;79,15;41;151;0;81;65;56;26;4;2;4;0;2,75;0,0;2,75;1,1;0,0;1,1;1,06;5;5;5;5;1,0;6;5;1,375;3,43;1;1,925;5,0;183 days 23:59:59.000000000
1656;Pedagogia;2011.1;2;Psicologia da Aprendizagem;34;2010-12-31 21:00:00;2011-06-30 20:59:59;116;10;0;0;0;22;0;0;4;0;0;0;20;3;0;17,5;18;0;0;0;0;2,0;73,7;34;76;0;43;17;29;30;0;2;4;0;10,0;0,0;10,0;3,0;0,0;3,0;3,58;3;4;3;4;0,7;6;6;1,5;5,78;0;6,5;3,5;180 days 23:59:59.000000000
13266;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1731;54;0;0;0;6;0;0;0;0;0;0;18;3;0;1,0;103;0;0;100;2;7,0;87,35;139;182;76;106;19;91;72;0;2;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;5;5;2,0;5;6;2,75;10,25;0;5,5;5,0;181 days 23:59:59.000000000
6800;Pedagogia;2014.1;4;Currículo e Contemporaneidade;44;2013-12-31 21:00:00;2014-06-30 20:59:59;114;18;0;0;0;5;0;0;0;0;0;0;19;3;0;0,0;30;0;1;0;1;5,0;79,78;96;150;19;61;50;60;34;6;1;3;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;4;3;4;0;1,1;0;0;0,0;2,2;1;1,1;2,75;180 days 23:59:59.000000000
12689;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;1840;64;0;12;20;9;0;0;0;0;1;0;9;1;0;14,5;12;0;0;0;2;5,0;101,77;115;146;18;68;47;28;70;1;2;2;0;3,3;0,0;3,3;3,3;0,0;3,3;3,3;0;2;2;0;0,4;5;6;2,75;6,45;0;3,3;1,0;181 days 23:59:59.000000000
10427;Pedagogia;2014.2;1;Fundamentos Sociológicos da Educação ;109;2014-06-30 21:00:00;2014-12-31 20:59:59;1786;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;3;0;3,1538;0,0;46;82;18;23;22;35;25;0;0;0;0;2,75;2,75;2,75;3,3;0,0;3,3;3,025;0;0;0;0;0,0;0;0;0,0;3,025;1;3,025;0,0;183 days 23:59:59.000000000
13248;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
6710;Pedagogia;2013.2;7;Prática Pedagógica VII;41;2013-06-30 21:00:00;2013-12-31 20:59:59;386;52;1;3;26;33;0;0;0;1;2;0;17;2;0;4,0;33;0;2;0;2;18,0;205,26;39;489;41;161;98;126;227;38;2;3;0;3,3;0,0;3,3;2,75;0,0;2,75;3,025;4;3;0;0;0,7;5;6;2,75;6,475;0;3,025;1,75;183 days 23:59:59.000000000
6103;Pedagogia;2013.2;7;Estágio III;38;2013-06-30 21:00:00;2013-12-31 20:59:59;379;36;0;14;30;22;0;0;0;0;3;0;20;3;0;1,0;33;0;4;0;2;8,0;236,19;186;224;22;110;50;76;98;0;2;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;5;5;5;2,0;5;6;2,75;4,75;0;0,0;5,0;183 days 23:59:59.000000000
8931;Pedagogia;2014.1;8;Educação e Tecnologia;56;2013-12-31 21:00:00;2014-06-30 20:59:59;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 23:59:59.000000000
13811;Pedagogia;2016.1;8;Educação e Tecnologias;64;2015-12-31 21:00:00;2016-06-30 20:59:59;799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
11165;Pedagogia;2014.2;1;Prática Pedagógica I ;111;2014-06-30 21:00:00;2014-12-31 20:59:59;1647;8;0;0;5;5;0;0;0;1;0;0;21;3;0;4,11;13;0;4;2;1;3,2692;105,3;26;85;25;37;9;49;27;0;1;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;5;0;0;0,5;0;5;1,25;1,75;1;0,0;1,25;183 days 23:59:59.000000000
11172;Pedagogia;2014.2;1;Prática Pedagógica I ;111;2014-06-30 21:00:00;2014-12-31 20:59:59;1770;40;0;2;2;23;0;0;0;1;0;0;22;3;0;20,53;11;0;3;3;2;2,6538;66,38;30;69;12;27;18;22;25;4;2;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;0;4;4;1,2;5;6;2,75;3,95;1;0,0;3,0;183 days 23:59:59.000000000
7604;Pedagogia;2014.1;4;Fundamentos da Educação Infantil;46;2013-12-31 21:00:00;2014-06-30 20:59:59;286;30;0;0;8;10;0;0;0;1;1;0;17;2;0;1,0;12;0;1;0;1;2,0;87,58;23;77;13;46;11;19;47;0;1;3;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;4;0;0;0;0,4;5;0;1,25;2,475;1;0,825;1,0;180 days 23:59:59.000000000
9787;Pedagogia;2014.2;1;Antropologia ;105;2014-06-30 21:00:00;2014-12-31 20:59:59;1711;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0,0;3;0;0;0;0;1,923e-05;0,0;1;5;4;4;3;2;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
1512;Pedagogia;2011.1;2;Prática Pedagógica II;36;2010-12-31 21:00:00;2011-06-30 20:59:59;113;6;0;2;8;39;0;0;4;2;3;0;10;1;0;7,5;24;1;0;0;0;6,0;50,48;125;158;0;101;60;91;7;0;2;4;0;10,0;0,0;10,0;6,0;0,0;6,0;4,4;5;5;4;0;0,7;5;5;1,25;6,35;0;8,0;3,5;180 days 23:59:59.000000000
2507;Pedagogia;2011.2;3;Organização da Educação Nacional;48;2011-06-30 21:00:00;2011-12-31 20:59:59;209;8;0;4;15;44;0;0;0;1;0;0;15;2;2;0,0;54;0;0;0;0;6,0;51,07;78;157;0;85;40;96;19;2;0;5;0;4,4;0,0;4,4;3,3;0,0;3,3;2,12;4;4;5;0;0,65;5;6;1,375;4,14;0;3,85;3,25;183 days 23:59:59.000000000
4956;Pedagogia;2013.2;3;Movimentos Sociais;33;2013-06-30 21:00:00;2013-12-31 20:59:59;440;42;0;1;1;2;0;0;0;1;0;0;14;2;0;16,0;15;0;4;0;2;2,0;219,56;46;77;14;53;16;37;23;1;2;3;0;0,0;3,85;3,85;3,85;5,5;5,5;4,675;4;3;5;0;1,2;5;3;2,0;7,875;0;4,675;3,0;183 days 23:59:59.000000000
4189;Pedagogia;2013.2;3;História da Educação no Brasil;30;2013-06-30 21:00:00;2013-12-31 20:59:59;274;154;0;0;3;5;0;0;0;3;2;0;15;2;0;2,5;29;0;4;0;2;8,0;223,88;6;226;2;117;24;91;111;0;2;4;0;2,2;0,0;2,2;4,95;0,0;4,95;3,575;5;5;5;5;2,0;6;4;2,5;8,075;0;3,575;5,0;183 days 23:59:59.000000000
2456;Pedagogia;2011.2;3;Organização da Educação Nacional;48;2011-06-30 21:00:00;2011-12-31 20:59:59;105;49;0;3;4;36;0;0;0;3;1;0;16;2;2;0,0;95;0;0;0;0;9,0;72,68;145;257;0;108;34;139;82;2;0;7;0;0,0;0,0;0,0;5,5;0,0;5,5;1,51;5;5;5;5;1,0;6;6;1,5;4,01;0;2,75;5,0;183 days 23:59:59.000000000
568;Pedagogia;2010.2;1;Linguagem na Produção do Conhecimento;19;2010-06-30 21:00:00;2010-12-31 20:59:59;134;91;0;1;7;46;0;0;0;0;2;0;14;2;0;29,5;22;0;0;0;0;6,0;65,86;55;177;0;73;41;55;35;46;2;4;0;4,0;0,0;4,0;5,0;7,0;7,0;3,03;8;9;9;9;1,75;8;0;1,0;5,78;0;5,5;8,75;183 days 23:59:59.000000000
9915;Pedagogia;2014.2;1;Fundamentos Filosóficos da Educação ;108;2014-06-30 21:00:00;2014-12-31 20:59:59;1927;5;0;4;25;30;0;0;5;0;3;1;16;2;0;22,25;33;0;6;1;2;3,3846;63,3;38;88;16;50;9;46;33;0;2;10;0;3,3;0,0;3,3;2,75;0,0;2,75;3,025;4;5;5;5;1,9;5;5;2,5;7,425;0;3,025;4,75;183 days 23:59:59.000000000
6039;Pedagogia;2013.2;7;Estágio III;38;2013-06-30 21:00:00;2013-12-31 20:59:59;81;9;0;0;0;7;0;0;0;0;0;0;8;1;0;7,0;15;0;2;0;2;6,0;231,38;16;164;13;95;71;47;46;0;2;5;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;5;5;5;2,0;6;6;3,0;5,0;0;0,0;5,0;183 days 23:59:59.000000000
1094;Pedagogia;2011.1;2;História da Educação;32;2010-12-31 21:00:00;2011-06-30 20:59:59;183;4;0;4;41;61;0;0;4;0;6;0;10;1;0;5,5;31;0;0;0;0;7,0;68,54;159;188;0;83;47;84;56;1;2;4;0;10,0;0,0;10,0;7,0;0,0;7,0;4,68;5;5;5;5;1,0;6;5;1,375;7,05;0;8,5;5,0;180 days 23:59:59.000000000
12329;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1931;13;0;0;36;33;0;0;2;1;1;0;14;2;0;42,0;46;0;0;0;2;7,0;74,57;104;206;50;95;41;70;93;2;2;6;0;5,5;0,0;5,5;4,95;0,0;4,95;5,225;3;5;5;4;1,7;5;6;2,75;9,675;0;5,225;4,25;181 days 23:59:59.000000000
12383;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1650;18;0;0;3;3;0;0;0;0;0;0;14;2;0;18,5;32;0;0;0;2;3,0;101,79;20;84;11;42;13;38;32;1;2;2;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;0;5;0;3;0,8;5;6;2,75;8,5;0;4,95;2,0;181 days 23:59:59.000000000
2908;Pedagogia;2012.1;4;Educação e Multiculturalismo;55;2011-12-31 21:00:00;2012-06-30 20:59:59;177;6;0;0;0;0;0;0;0;3;0;0;19;3;2;0,0;11;0;0;0;0;1,0;111,0;10;35;0;21;4;10;21;0;0;3;0;2,2;2,2;2,2;2,25;8,0;8,0;2,81;0;4;3;4;0,55;6;5;1,375;4,73;0;5,1;2,75;181 days 23:59:59.000000000
10050;Pedagogia;2014.2;1;Fundamentos Filosóficos da Educação ;108;2014-06-30 21:00:00;2014-12-31 20:59:59;1893;24;0;9;76;85;0;0;0;0;16;0;13;2;0;33,35;24;0;2;0;1;6,0;70,07;149;156;42;70;26;63;66;1;2;5;0;3,3;0,0;3,3;4,4;0,0;4,4;3,85;4;5;5;5;1,9;5;5;2,5;8,25;0;3,85;4,75;183 days 23:59:59.000000000
